GEO_ID,STATE,NAME,Local Tax rate state average,Local Tax Rate
0500000US26003,Michigan,"Alger County, Michigan",None,None
0500000US26005,Michigan,"Allegan County, Michigan",None,None
0500000US26007,Michigan,"Alpena County, Michigan",None,None
0500000US26009,Michigan,"Antrim County, Michigan",None,None
0500000US26011,Michigan,"Arenac County, Michigan",None,None
0500000US26013,Michigan,"Baraga County, Michigan",None,None
0500000US26015,Michigan,"Barry County, Michigan",None,None
0500000US26017,Michigan,"Bay County, Michigan",None,None
0500000US26019,Michigan,"Benzie County, Michigan",None,None
0500000US26021,Michigan,"Berrien County, Michigan",None,None
0500000US26023,Michigan,"Branch County, Michigan",None,None
0500000US26025,Michigan,"Calhoun County, Michigan",None,None
0500000US26027,Michigan,"Cass County, Michigan",None,None
0500000US26029,Michigan,"Charlevoix County, Michigan",None,None
0500000US26031,Michigan,"Cheboygan County, Michigan",None,None
0500000US26033,Michigan,"Chippewa County, Michigan",None,None
0500000US26035,Michigan,"Clare County, Michigan",None,None
0500000US26037,Michigan,"Clinton County, Michigan",None,None
0500000US26039,Michigan,"Crawford County, Michigan",None,None
0500000US26041,Michigan,"Delta County, Michigan",None,None
0500000US26043,Michigan,"Dickinson County, Michigan",None,None
0500000US26045,Michigan,"Eaton County, Michigan",None,None
0500000US26047,Michigan,"Emmet County, Michigan",None,None
0500000US26049,Michigan,"Genesee County, Michigan",None,None
0500000US26051,Michigan,"Gladwin County, Michigan",None,None
0500000US26053,Michigan,"Gogebic County, Michigan",None,None
0500000US26055,Michigan,"Grand Traverse County, Michigan",None,None
0500000US26057,Michigan,"Gratiot County, Michigan",None,None
0500000US26059,Michigan,"Hillsdale County, Michigan",None,None
0500000US26061,Michigan,"Houghton County, Michigan",None,None
0500000US26063,Michigan,"Huron County, Michigan",None,None
0500000US26065,Michigan,"Ingham County, Michigan",None,None
0500000US26067,Michigan,"Ionia County, Michigan",None,None
0500000US26069,Michigan,"Iosco County, Michigan",None,None
0500000US26071,Michigan,"Iron County, Michigan",None,None
0500000US26073,Michigan,"Isabella County, Michigan",None,None
0500000US26075,Michigan,"Jackson County, Michigan",None,None
0500000US26077,Michigan,"Kalamazoo County, Michigan",None,None
0500000US26079,Michigan,"Kalkaska County, Michigan",None,None
0500000US26081,Michigan,"Kent County, Michigan",None,None
0500000US26083,Michigan,"Keweenaw County, Michigan",None,None
0500000US26085,Michigan,"Lake County, Michigan",None,None
0500000US26087,Michigan,"Lapeer County, Michigan",None,None
0500000US26089,Michigan,"Leelanau County, Michigan",None,None
0500000US26091,Michigan,"Lenawee County, Michigan",None,None
0500000US26093,Michigan,"Livingston County, Michigan",None,None
0500000US26095,Michigan,"Luce County, Michigan",None,None
0500000US26097,Michigan,"Mackinac County, Michigan",None,None
0500000US26099,Michigan,"Macomb County, Michigan",None,None
0500000US26101,Michigan,"Manistee County, Michigan",None,None
0500000US26103,Michigan,"Marquette County, Michigan",None,None
0500000US26105,Michigan,"Mason County, Michigan",None,None
0500000US26107,Michigan,"Mecosta County, Michigan",None,None
0500000US26109,Michigan,"Menominee County, Michigan",None,None
0500000US26111,Michigan,"Midland County, Michigan",None,None
0500000US26113,Michigan,"Missaukee County, Michigan",None,None
0500000US26115,Michigan,"Monroe County, Michigan",None,None
0500000US26117,Michigan,"Montcalm County, Michigan",None,None
0500000US26119,Michigan,"Montmorency County, Michigan",None,None
0500000US26121,Michigan,"Muskegon County, Michigan",None,None
0500000US26123,Michigan,"Newaygo County, Michigan",None,None
0500000US26125,Michigan,"Oakland County, Michigan",None,None
0500000US26127,Michigan,"Oceana County, Michigan",None,None
0500000US26129,Michigan,"Ogemaw County, Michigan",None,None
0500000US26131,Michigan,"Ontonagon County, Michigan",None,None
0500000US26133,Michigan,"Osceola County, Michigan",None,None
0500000US26135,Michigan,"Oscoda County, Michigan",None,None
0500000US26137,Michigan,"Otsego County, Michigan",None,None
0500000US26139,Michigan,"Ottawa County, Michigan",None,None
0500000US26141,Michigan,"Presque Isle County, Michigan",None,None
0500000US26143,Michigan,"Roscommon County, Michigan",None,None
0500000US26145,Michigan,"Saginaw County, Michigan",None,None
0500000US26147,Michigan,"St. Clair County, Michigan",None,None
0500000US26149,Michigan,"St. Joseph County, Michigan",None,None
0500000US26151,Michigan,"Sanilac County, Michigan",None,None
0500000US26153,Michigan,"Schoolcraft County, Michigan",None,None
0500000US26155,Michigan,"Shiawassee County, Michigan",None,None
0500000US26157,Michigan,"Tuscola County, Michigan",None,None
0500000US26159,Michigan,"Van Buren County, Michigan",None,None
0500000US26161,Michigan,"Washtenaw County, Michigan",None,None
0500000US26163,Michigan,"Wayne County, Michigan",None,None
0500000US26165,Michigan,"Wexford County, Michigan",None,None
0500000US27001,Minnesota,"Aitkin County, Minnesota",0.33%,0.332
0500000US27003,Minnesota,"Anoka County, Minnesota",0.33%,0.314
0500000US27005,Minnesota,"Becker County, Minnesota",0.33%,0.332
0500000US27007,Minnesota,"Beltrami County, Minnesota",0.33%,0.329
0500000US27009,Minnesota,"Benton County, Minnesota",0.33%,0.308
0500000US27011,Minnesota,"Big Stone County, Minnesota",0.33%,0.329
0500000US27013,Minnesota,"Blue Earth County, Minnesota",0.33%,0.328
0500000US27015,Minnesota,"Brown County, Minnesota",0.33%,0.294
0500000US27017,Minnesota,"Carlton County, Minnesota",0.33%,0.317
0500000US27019,Minnesota,"Carver County, Minnesota",0.33%,0.337
0500000US27021,Minnesota,"Cass County, Minnesota",0.33%,0.327
0500000US27023,Minnesota,"Chippewa County, Minnesota",0.33%,0.344
0500000US27025,Minnesota,"Chisago County, Minnesota",0.33%,0.316
0500000US27027,Minnesota,"Clay County, Minnesota",0.33%,0.33
0500000US27029,Minnesota,"Clearwater County, Minnesota",0.33%,0.329
0500000US27031,Minnesota,"Cook County, Minnesota",0.33%,0.367
0500000US27033,Minnesota,"Cottonwood County, Minnesota",0.33%,0.276
0500000US27035,Minnesota,"Crow Wing County, Minnesota",0.33%,0.301
0500000US27037,Minnesota,"Dakota County, Minnesota",0.33%,0.33
0500000US27039,Minnesota,"Dodge County, Minnesota",0.33%,0.352
0500000US27041,Minnesota,"Douglas County, Minnesota",0.33%,0.325
0500000US27043,Minnesota,"Faribault County, Minnesota",0.33%,0.344
0500000US27045,Minnesota,"Fillmore County, Minnesota",0.33%,0.319
0500000US27047,Minnesota,"Freeborn County, Minnesota",0.33%,0.334
0500000US27049,Minnesota,"Goodhue County, Minnesota",0.33%,0.323
0500000US27051,Minnesota,"Grant County, Minnesota",0.33%,0.315
0500000US27053,Minnesota,"Hennepin County, Minnesota",0.33%,0.333
0500000US27055,Minnesota,"Houston County, Minnesota",0.33%,0.313
0500000US27057,Minnesota,"Hubbard County, Minnesota",0.33%,0.333
0500000US27059,Minnesota,"Isanti County, Minnesota",0.33%,0.33
0500000US27061,Minnesota,"Itasca County, Minnesota",0.33%,0.338
0500000US27063,Minnesota,"Jackson County, Minnesota",0.33%,0.333
0500000US27065,Minnesota,"Kanabec County, Minnesota",0.33%,0.331
0500000US27067,Minnesota,"Kandiyohi County, Minnesota",0.33%,0.331
0500000US27069,Minnesota,"Kittson County, Minnesota",0.33%,0.323
0500000US27071,Minnesota,"Koochiching County, Minnesota",0.33%,0.335
0500000US27073,Minnesota,"Lac qui Parle County, Minnesota",0.33%,0.327
0500000US27075,Minnesota,"Lake County, Minnesota",0.33%,0.339
0500000US27077,Minnesota,"Lake of the Woods County, Minnesota",0.33%,0.319
0500000US27079,Minnesota,"Le Sueur County, Minnesota",0.33%,0.354
0500000US27081,Minnesota,"Lincoln County, Minnesota",0.33%,0.327
0500000US27083,Minnesota,"Lyon County, Minnesota",0.33%,0.343
0500000US27085,Minnesota,"McLeod County, Minnesota",0.33%,0.327
0500000US27087,Minnesota,"Mahnomen County, Minnesota",0.33%,0.344
0500000US27089,Minnesota,"Marshall County, Minnesota",0.33%,0.333
0500000US27091,Minnesota,"Martin County, Minnesota",0.33%,0.319
0500000US27093,Minnesota,"Meeker County, Minnesota",0.33%,0.331
0500000US27095,Minnesota,"Mille Lacs County, Minnesota",0.33%,0.326
0500000US27097,Minnesota,"Morrison County, Minnesota",0.33%,0.337
0500000US27099,Minnesota,"Mower County, Minnesota",0.33%,0.348
0500000US27101,Minnesota,"Murray County, Minnesota",0.33%,0.354
0500000US27103,Minnesota,"Nicollet County, Minnesota",0.33%,0.333
0500000US27105,Minnesota,"Nobles County, Minnesota",0.33%,0.331
0500000US27107,Minnesota,"Norman County, Minnesota",0.33%,0.327
0500000US27109,Minnesota,"Olmsted County, Minnesota",0.33%,0.344
0500000US27111,Minnesota,"Otter Tail County, Minnesota",0.33%,0.346
0500000US27113,Minnesota,"Pennington County, Minnesota",0.33%,0.337
0500000US27115,Minnesota,"Pine County, Minnesota",0.33%,0.341
0500000US27117,Minnesota,"Pipestone County, Minnesota",0.33%,0.311
0500000US27119,Minnesota,"Polk County, Minnesota",0.33%,0.325
0500000US27121,Minnesota,"Pope County, Minnesota",0.33%,0.322
0500000US27123,Minnesota,"Ramsey County, Minnesota",0.33%,0.326
0500000US27125,Minnesota,"Red Lake County, Minnesota",0.33%,0.315
0500000US27127,Minnesota,"Redwood County, Minnesota",0.33%,0.315
0500000US27129,Minnesota,"Renville County, Minnesota",0.33%,0.33
0500000US27131,Minnesota,"Rice County, Minnesota",0.33%,0.321
0500000US27133,Minnesota,"Rock County, Minnesota",0.33%,0.338
0500000US27135,Minnesota,"Roseau County, Minnesota",0.33%,0.332
0500000US27137,Minnesota,"St. Louis County, Minnesota",0.33%,0.338
0500000US27139,Minnesota,"Scott County, Minnesota",0.33%,0.324
0500000US27141,Minnesota,"Sherburne County, Minnesota",0.33%,0.361
0500000US27143,Minnesota,"Sibley County, Minnesota",0.33%,0.329
0500000US27145,Minnesota,"Stearns County, Minnesota",0.33%,0.335
0500000US27147,Minnesota,"Steele County, Minnesota",0.33%,0.323
0500000US27149,Minnesota,"Stevens County, Minnesota",0.33%,0.343
0500000US27151,Minnesota,"Swift County, Minnesota",0.33%,0.339
0500000US27153,Minnesota,"Todd County, Minnesota",0.33%,0.317
0500000US27155,Minnesota,"Traverse County, Minnesota",0.33%,0.338
0500000US27157,Minnesota,"Wabasha County, Minnesota",0.33%,0.327
0500000US27159,Minnesota,"Wadena County, Minnesota",0.33%,0.331
0500000US27161,Minnesota,"Waseca County, Minnesota",0.33%,0.325
0500000US27163,Minnesota,"Washington County, Minnesota",0.33%,0.344
0500000US27165,Minnesota,"Watonwan County, Minnesota",0.33%,0.315
0500000US27167,Minnesota,"Wilkin County, Minnesota",0.33%,0.338
0500000US27169,Minnesota,"Winona County, Minnesota",0.33%,0.357
0500000US27171,Minnesota,"Wright County, Minnesota",0.33%,0.33
0500000US27173,Minnesota,"Yellow Medicine County, Minnesota",0.33%,0.32
0500000US28001,Mississippi,"Adams County, Mississippi",0.07%,0.067
0500000US28003,Mississippi,"Alcorn County, Mississippi",0.07%,0.067
0500000US28005,Mississippi,"Amite County, Mississippi",0.07%,0.068
0500000US28007,Mississippi,"Attala County, Mississippi",0.07%,0.07
0500000US28009,Mississippi,"Benton County, Mississippi",0.07%,0.063
0500000US28011,Mississippi,"Bolivar County, Mississippi",0.07%,0.065
0500000US28013,Mississippi,"Calhoun County, Mississippi",0.07%,0.072
0500000US28015,Mississippi,"Carroll County, Mississippi",0.07%,0.071
0500000US28017,Mississippi,"Chickasaw County, Mississippi",0.07%,0.071
0500000US28019,Mississippi,"Choctaw County, Mississippi",0.07%,0.075
0500000US28021,Mississippi,"Claiborne County, Mississippi",0.07%,0.069
0500000US28023,Mississippi,"Clarke County, Mississippi",0.07%,0.075
0500000US28025,Mississippi,"Clay County, Mississippi",0.07%,0.07
0500000US28027,Mississippi,"Coahoma County, Mississippi",0.07%,0.07
0500000US28029,Mississippi,"Copiah County, Mississippi",0.07%,0.07
0500000US28031,Mississippi,"Covington County, Mississippi",0.07%,0.072
0500000US28033,Mississippi,"DeSoto County, Mississippi",0.07%,0.063
0500000US28035,Mississippi,"Forrest County, Mississippi",0.07%,0.071
0500000US28037,Mississippi,"Franklin County, Mississippi",0.07%,0.07
0500000US28039,Mississippi,"George County, Mississippi",0.07%,0.073
0500000US28041,Mississippi,"Greene County, Mississippi",0.07%,0.069
0500000US28043,Mississippi,"Grenada County, Mississippi",0.07%,0.073
0500000US28045,Mississippi,"Hancock County, Mississippi",0.07%,0.074
0500000US28047,Mississippi,"Harrison County, Mississippi",0.07%,0.071
0500000US28049,Mississippi,"Hinds County, Mississippi",0.07%,0.069
0500000US28051,Mississippi,"Holmes County, Mississippi",0.07%,0.065
0500000US28053,Mississippi,"Humphreys County, Mississippi",0.07%,0.073
0500000US28057,Mississippi,"Itawamba County, Mississippi",0.07%,0.064
0500000US28059,Mississippi,"Jackson County, Mississippi",0.07%,0.066
0500000US28061,Mississippi,"Jasper County, Mississippi",0.07%,0.073
0500000US28063,Mississippi,"Jefferson County, Mississippi",0.07%,0.071
0500000US28065,Mississippi,"Jefferson Davis County, Mississippi",0.07%,0.068
0500000US28067,Mississippi,"Jones County, Mississippi",0.07%,0.073
0500000US28069,Mississippi,"Kemper County, Mississippi",0.07%,0.068
0500000US28071,Mississippi,"Lafayette County, Mississippi",0.07%,0.067
0500000US28073,Mississippi,"Lamar County, Mississippi",0.07%,0.074
0500000US28075,Mississippi,"Lauderdale County, Mississippi",0.07%,0.068
0500000US28077,Mississippi,"Lawrence County, Mississippi",0.07%,0.072
0500000US28079,Mississippi,"Leake County, Mississippi",0.07%,0.067
0500000US28081,Mississippi,"Lee County, Mississippi",0.07%,0.075
0500000US28083,Mississippi,"Leflore County, Mississippi",0.07%,0.064
0500000US28085,Mississippi,"Lincoln County, Mississippi",0.07%,0.078
0500000US28087,Mississippi,"Lowndes County, Mississippi",0.07%,0.068
0500000US28089,Mississippi,"Madison County, Mississippi",0.07%,0.07
0500000US28091,Mississippi,"Marion County, Mississippi",0.07%,0.071
0500000US28093,Mississippi,"Marshall County, Mississippi",0.07%,0.067
0500000US28095,Mississippi,"Monroe County, Mississippi",0.07%,0.07
0500000US28097,Mississippi,"Montgomery County, Mississippi",0.07%,0.068
0500000US28099,Mississippi,"Neshoba County, Mississippi",0.07%,0.073
0500000US28101,Mississippi,"Newton County, Mississippi",0.07%,0.072
0500000US28103,Mississippi,"Noxubee County, Mississippi",0.07%,0.072
0500000US28105,Mississippi,"Oktibbeha County, Mississippi",0.07%,0.069
0500000US28107,Mississippi,"Panola County, Mississippi",0.07%,0.068
0500000US28109,Mississippi,"Pearl River County, Mississippi",0.07%,0.069
0500000US28111,Mississippi,"Perry County, Mississippi",0.07%,0.075
0500000US28113,Mississippi,"Pike County, Mississippi",0.07%,0.073
0500000US28115,Mississippi,"Pontotoc County, Mississippi",0.07%,0.073
0500000US28117,Mississippi,"Prentiss County, Mississippi",0.07%,0.07
0500000US28119,Mississippi,"Quitman County, Mississippi",0.07%,0.072
0500000US28121,Mississippi,"Rankin County, Mississippi",0.07%,0.069
0500000US28123,Mississippi,"Scott County, Mississippi",0.07%,0.07
0500000US28127,Mississippi,"Simpson County, Mississippi",0.07%,0.068
0500000US28129,Mississippi,"Smith County, Mississippi",0.07%,0.066
0500000US28131,Mississippi,"Stone County, Mississippi",0.07%,0.07
0500000US28133,Mississippi,"Sunflower County, Mississippi",0.07%,0.067
0500000US28135,Mississippi,"Tallahatchie County, Mississippi",0.07%,0.067
0500000US28137,Mississippi,"Tate County, Mississippi",0.07%,0.071
0500000US28139,Mississippi,"Tippah County, Mississippi",0.07%,0.075
0500000US28141,Mississippi,"Tishomingo County, Mississippi",0.07%,0.072
0500000US28143,Mississippi,"Tunica County, Mississippi",0.07%,0.069
0500000US28145,Mississippi,"Union County, Mississippi",0.07%,0.071
0500000US28147,Mississippi,"Walthall County, Mississippi",0.07%,0.07
0500000US28149,Mississippi,"Warren County, Mississippi",0.07%,0.071
0500000US28151,Mississippi,"Washington County, Mississippi",0.07%,0.07
0500000US28153,Mississippi,"Wayne County, Mississippi",0.07%,0.073
0500000US28155,Mississippi,"Webster County, Mississippi",0.07%,0.068
0500000US28157,Mississippi,"Wilkinson County, Mississippi",0.07%,0.064
0500000US28159,Mississippi,"Winston County, Mississippi",0.07%,0.07
0500000US28161,Mississippi,"Yalobusha County, Mississippi",0.07%,0.069
0500000US28163,Mississippi,"Yazoo County, Mississippi",0.07%,0.071
0500000US28055,Mississippi,"Issaquena County, Mississippi",0.07%,0.073
0500000US28125,Mississippi,"Sharkey County, Mississippi",0.07%,0.075
0500000US29001,Missouri,"Adair County, Missouri",3.58%,3.661
0500000US29003,Missouri,"Andrew County, Missouri",3.58%,3.401
0500000US29005,Missouri,"Atchison County, Missouri",3.58%,3.593
0500000US29007,Missouri,"Audrain County, Missouri",3.58%,3.566
0500000US29009,Missouri,"Barry County, Missouri",3.58%,3.562
0500000US29011,Missouri,"Barton County, Missouri",3.58%,3.308
0500000US29013,Missouri,"Bates County, Missouri",3.58%,3.661
0500000US29015,Missouri,"Benton County, Missouri",3.58%,3.523
0500000US29017,Missouri,"Bollinger County, Missouri",3.58%,3.616
0500000US29019,Missouri,"Boone County, Missouri",3.58%,3.627
0500000US29021,Missouri,"Buchanan County, Missouri",3.58%,3.548
0500000US29023,Missouri,"Butler County, Missouri",3.58%,3.675
0500000US29025,Missouri,"Caldwell County, Missouri",3.58%,3.467
0500000US29027,Missouri,"Callaway County, Missouri",3.58%,3.576
0500000US29029,Missouri,"Camden County, Missouri",3.58%,3.564
0500000US29031,Missouri,"Cape Girardeau County, Missouri",3.58%,3.716
0500000US29033,Missouri,"Carroll County, Missouri",3.58%,3.424
0500000US29035,Missouri,"Carter County, Missouri",3.58%,3.516
0500000US29037,Missouri,"Cass County, Missouri",3.58%,3.627
0500000US29039,Missouri,"Cedar County, Missouri",3.58%,3.508
0500000US29041,Missouri,"Chariton County, Missouri",3.58%,3.523
0500000US29043,Missouri,"Christian County, Missouri",3.58%,3.7
0500000US29045,Missouri,"Clark County, Missouri",3.58%,3.652
0500000US29047,Missouri,"Clay County, Missouri",3.58%,3.644
0500000US29049,Missouri,"Clinton County, Missouri",3.58%,3.508
0500000US29051,Missouri,"Cole County, Missouri",3.58%,3.247
0500000US29053,Missouri,"Cooper County, Missouri",3.58%,3.399
0500000US29055,Missouri,"Crawford County, Missouri",3.58%,3.573
0500000US29057,Missouri,"Dade County, Missouri",3.58%,3.431
0500000US29059,Missouri,"Dallas County, Missouri",3.58%,3.766
0500000US29061,Missouri,"Daviess County, Missouri",3.58%,3.632
0500000US29063,Missouri,"DeKalb County, Missouri",3.58%,3.61
0500000US29065,Missouri,"Dent County, Missouri",3.58%,3.702
